#query_id	query_length	cdd_id	hit_id	evalue	startQ	endQ	frame	description	superkingdom	no rank	family	genus
"SRR10518967_109"	"1190"	"pfam01417"	"gnl|CDD|366629"	"6.55951e-63"	"447"	"803"	"3"	"pfam01417, ENTH, ENTH domain.  The ENTH (Epsin N-terminal homology) domain is found in proteins involved in endocytosis and cytoskeletal machinery. The function of the ENTH domain is unknown."	"Eukaryota(1.00);"	"(1.00);"	"Saccharomycetaceae(0.30);Debaryomycetaceae(0.08);Brassicaceae(0.08);Dipodascaceae(0.04);Schizosaccharomycetaceae(0.04);"	"Kluyveromyces(0.08);Vanderwaltozyma(0.08);Arabidopsis(0.08);Eremothecium(0.06);Saccharomyces(0.06);"
"SRR10518967_109"	"1190"	"pfam00183"	"gnl|CDD|365929"	"4.53477e-16"	"989"	"1180"	"2"	"pfam00183, HSP90, Hsp90 protein.  "	"Eukaryota(1.00);"	"(1.00);"	"(0.12);Salpingoecidae(0.04);Mamiellaceae(0.02);Cionidae(0.02);Onchocercidae(0.02);"	"Mucor(0.02);Micromonas(0.02);Clonorchis(0.02);Amborella(0.02);Blastocystis(0.02);"
"SRR10518967_11"	"2820"	"pfam00106"	"gnl|CDD|365877"	"8.19992e-06"	"1848"	"1985"	"-2"	"pfam00106, adh_short, short chain dehydrogenase.  This family contains a wide variety of dehydrogenases."	"Bacteria(0.68);Eukaryota(0.32);"	"(1.00);"	"Enterobacteriaceae(0.18);Bacillaceae(0.16);Hominidae(0.11);Saccharomycetaceae(0.08);Pseudomonadaceae(0.08);"	"Bacillus(0.16);Escherichia(0.13);Homo(0.11);Pseudomonas(0.08);Saccharomyces(0.08);"
"SRR10518967_110"	"1188"	"pfam14299"	"gnl|CDD|373003"	"6.08297e-41"	"580"	"1023"	"1"	"pfam14299, PP2, Phloem protein 2.  Phloem protein 2 (PP2) is one of the most abundant and enigmatic proteins in the phloem sap. PP2 is translocated in the assimilate stream where its lectin activity or RNA-binding properties can exert effects over long distances."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.28);Brassicaceae(0.21);Solanaceae(0.15);Fabaceae(0.07);Vitaceae(0.07);"	"Solanum(0.15);Arabidopsis(0.14);Glycine(0.07);Vitis(0.07);Brassica(0.07);"
"SRR10518967_111"	"1186"	"pfam17144"	"gnl|CDD|375015"	"9.82661e-112"	"615"	"1100"	"-3"	"pfam17144, Ribosomal_L5e, Ribosomal large subunit proteins 60S L5, and 50S L18.  This family contains the large 60S ribosomal L5 proteins from Eukaryota and the 50S L18 proteins from Archaea. It has been shown that the amino terminal 93 amino acids of Rat Rpl5 are necessary and sufficient to bind 5S rRNA in vitro, suggesting that the entire family has a function in rRNA binding."	"unknown"	"unknown"	"unknown"	"unknown"
"SRR10518967_111"	"1186"	"pfam14204"	"gnl|CDD|372962"	"3.5101e-48"	"294"	"569"	"-3"	"pfam14204, Ribosomal_L18_c, Ribosomal L18 C-terminal region.  This domain is the C-terminal end of ribosomal L18/L5 proteins."	"Eukaryota(1.00);"	"(1.00);"	"(0.10);Tupaiidae(0.03);Aspergillaceae(0.03);Plasmodiidae(0.02);Brassicaceae(0.02);"	"Tupaia(0.03);Dictyostelium(0.02);Aspergillus(0.02);Plasmodium(0.02);Pneumocystis(0.01);"
"SRR10518967_112"	"1185"	"pfam00022"	"gnl|CDD|306521"	"8.52958e-171"	"75"	"1178"	"-2"	"pfam00022, Actin, Actin.  "	"Eukaryota(1.00);"	"(1.00);"	"Trypanosomatidae(0.09);Sordariaceae(0.09);Schizosaccharomycetaceae(0.09);(0.09);Poaceae(0.09);"	"Aspergillus(0.09);Oryza(0.09);Neurospora(0.09);Yarrowia(0.09);Schizosaccharomyces(0.09);"
"SRR10518967_113"	"1173"	"pfam00121"	"gnl|CDD|333856"	"6.98274e-122"	"370"	"1086"	"1"	"pfam00121, TIM, Triosephosphate isomerase.  "	"Bacteria(0.79);Eukaryota(0.21);"	"(1.00);"	"Mycoplasmataceae(0.13);Plasmodiidae(0.05);Erwiniaceae(0.05);Enterobacteriaceae(0.05);Bdellovibrionaceae(0.03);"	"Mycoplasma(0.11);Plasmodium(0.05);Buchnera(0.05);Klebsiella(0.03);Bifidobacterium(0.03);"
"SRR10518967_114"	"1170"	"pfam00931"	"gnl|CDD|366375"	"7.65784e-29"	"296"	"934"	"2"	"pfam00931, NB-ARC, NB-ARC domain.  "	"Eukaryota(1.00);"	"(1.00);"	"Brassicaceae(0.86);Solanaceae(0.14);"	"Arabidopsis(0.86);Solanum(0.14);"
"SRR10518967_115"	"1167"	"pfam03719"	"gnl|CDD|377109"	"1.73234e-27"	"113"	"316"	"2"	"pfam03719, Ribosomal_S5_C, Ribosomal protein S5, C-terminal domain.  "	"Bacteria(0.71);Eukaryota(0.25);Archaea(0.04);"	"(1.00);"	"(0.10);Clostridiaceae(0.05);Mycoplasmataceae(0.03);Ruminococcaceae(0.02);Spirochaetaceae(0.02);"	"(0.05);Clostridium(0.05);Mycoplasma(0.03);Lactobacillus(0.01);"
"SRR10518967_116"	"1161"	"pfam14111"	"gnl|CDD|372914"	"4.92332e-35"	"654"	"1097"	"3"	"pfam14111, DUF4283, Domain of unknown function (DUF4283).  This domain family is found in plants, and is approximately 100 amino acids in length. Considering the very diverse range of other domains it is associated with it is possible that this domain is a binding/guiding region. There are two highly conserved tryptophan residues."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.36);Salicaceae(0.32);Brassicaceae(0.18);Vitaceae(0.05);Solanaceae(0.04);"	"Populus(0.32);Sorghum(0.18);Oryza(0.12);Arabidopsis(0.09);Brassica(0.09);"
"SRR10518967_117"	"1160"	"pfam07714"	"gnl|CDD|369480"	"9.31781e-38"	"589"	"1062"	"1"	"pfam07714, Pkinase_Tyr, Protein tyrosine kinase.  "	"Eukaryota(1.00);"	"(1.00);"	"Rhabditidae(0.22);Muridae(0.19);Hominidae(0.14);Drosophilidae(0.14);Phasianidae(0.07);"	"Caenorhabditis(0.22);Drosophila(0.14);Homo(0.14);Rattus(0.10);Mus(0.09);"
"SRR10518967_117"	"1160"	"pfam13855"	"gnl|CDD|338972"	"5.62385e-10"	"112"	"282"	"1"	"pfam13855, LRR_8, Leucine rich repeat.  "	"Eukaryota(1.00);"	"(1.00);"	"Branchiostomidae(0.39);Drosophilidae(0.16);Culicidae(0.12);Tetraodontidae(0.06);Hominidae(0.06);"	"Branchiostoma(0.39);Drosophila(0.16);Culex(0.06);Homo(0.06);Tetraodon(0.06);"
"SRR10518967_118"	"1158"	"pfam00999"	"gnl|CDD|366411"	"8.08596e-50"	"4"	"831"	"-1"	"pfam00999, Na_H_Exchanger, Sodium/hydrogen exchanger family.  Na/H antiporters are key transporters in maintaining the pH of actively metabolising cells. The molecular mechanisms of antiport are unclear. These antiporters contain 10-12 transmembrane regions (M) at the amino-terminus and a large cytoplasmic region at the carboxyl terminus. The transmembrane regions M3-M12 share identity with other members of the family. The M6 and M7 regions are highly conserved. Thus, this is thought to be the region that is involved in the transport of sodium and hydrogen ions. The cytoplasmic region has little similarity throughout the family."	"Bacteria(0.53);Eukaryota(0.39);Archaea(0.09);"	"(1.00);"	"Brassicaceae(0.12);Merismopediaceae(0.09);Bacillaceae(0.07);Muridae(0.07);Hominidae(0.07);"	"Arabidopsis(0.12);Synechocystis(0.09);Homo(0.07);Bacillus(0.07);Rattus(0.05);"
"SRR10518967_12"	"2668"	"pfam02453"	"gnl|CDD|367092"	"1.11703e-24"	"631"	"1080"	"-2"	"pfam02453, Reticulon, Reticulon.  Reticulon, also know as neuroendocrine-specific protein (NSP), is a protein of unknown function which associates with the endoplasmic reticulum. This family represents the C-terminal domain of the three reticulon isoforms and their homologs."	"Eukaryota(1.00);"	"(1.00);"	"Poaceae(0.13);Brassicaceae(0.08);Musaceae(0.07);Fabaceae(0.06);Solanaceae(0.06);"	"Musa(0.07);Glycine(0.06);Solanum(0.06);Arabidopsis(0.05);Amborella(0.04);"
"SRR10518967_120"	"1155"	"pfam01066"	"gnl|CDD|376450"	"2.0906e-16"	"877"	"1098"	"-1"	"pfam01066, CDP-OH_P_transf, CDP-alcohol phosphatidyltransferase.  All of these members have the ability to catalyze the displacement of CMP from a CDP-alcohol by a second alcohol with formation of a phosphodiester bond and concomitant breaking of a phosphoride anhydride bond."	"Bacteria(0.75);Eukaryota(0.22);Archaea(0.03);"	"(1.00);"	"(0.06);Clostridiaceae(0.05);Ruminococcaceae(0.03);Eubacteriaceae(0.02);Mycobacteriaceae(0.02);"	"Clostridium(0.05);(0.03);Eubacterium(0.02);Mycobacterium(0.02);Ruminococcus(0.02);"
"SRR10518967_121"	"1155"	"pfam07534"	"gnl|CDD|369409"	"4.87929e-14"	"3"	"224"	"-2"	"pfam07534, TLD, TLD.  This domain is predicted to be an enzyme and is often found associated with pfam01476. It's structure consists of a beta-sandwich surrounded by two helices and two one-turn helices."	"Eukaryota(1.00);"	"(1.00);"	"Trichomonadidae(0.37);Saccharomycetaceae(0.09);Aspergillaceae(0.07);(0.06);Debaryomycetaceae(0.04);"	"Trichomonas(0.37);Aspergillus(0.07);Dictyostelium(0.06);Nematostella(0.04);Tetraodon(0.04);"
"SRR10518967_1212"	"1020"	"pfam01399"	"gnl|CDD|366616"	"1.62056e-11"	"649"	"927"	"-1"	"pfam01399, PCI, PCI domain.  This domain has also been called the PINT motif (Proteasome, Int-6, Nip-1 and TRIP-15)."	"Eukaryota(1.00);"	"(1.00);"	"Rhabditidae(0.25);Schizosaccharomycetaceae(0.20);Brassicaceae(0.18);Drosophilidae(0.13);Hominidae(0.07);"	"Caenorhabditis(0.25);Schizosaccharomyces(0.20);Arabidopsis(0.18);Drosophila(0.13);Homo(0.07);"
"SRR10518967_122"	"1154"	"pfam01063"	"gnl|CDD|376449"	"2.80372e-47"	"315"	"1031"	"3"	"pfam01063, Aminotran_4, Amino-transferase class IV.  The D-amino acid transferases (D-AAT) are required by bacteria to catalyze the synthesis of D-glutamic acid and D-alanine, which are essential constituents of bacterial cell wall and are the building block for other D-amino acids. Despite the difference in the structure of the substrates, D-AATs and L-ATTs have strong similarity."	"Bacteria(0.86);Eukaryota(0.14);"	"(1.00);"	"Trypanosomatidae(0.04);Corynebacteriaceae(0.04);Clostridiaceae(0.04);Cyclobacteriaceae(0.04);Streptococcaceae(0.04);"	"(0.07);Synechococcus(0.04);Corynebacterium(0.04);Streptococcus(0.04);Clostridium(0.04);"
"SRR10518967_123"	"1150"	"pfam05495"	"gnl|CDD|377517"	"2.54984e-25"	"450"	"695"	"3"	"pfam05495, zf-CHY, CHY zinc finger.  This family of domains are likely to bind to zinc ions. They contain many conserved cysteine and histidine residues. We have named this domain after the N-terminal motif CXHY. This domain can be found in isolation in some proteins, but is also often associated with pfam00097. One of the proteins in this family is a mitochondrial intermembrane space protein called Hot13. This protein is involved in the assembly of small TIM complexes."	"Eukaryota(0.82);Bacteria(0.14);Archaea(0.03);"	"(1.00);"	"Saccharomycetaceae(0.08);(0.08);Debaryomycetaceae(0.06);Poaceae(0.03);Corynebacteriaceae(0.03);"	"Corynebacterium(0.03);Schizosaccharomyces(0.03);Glycine(0.02);Giardia(0.02);Candida(0.02);"
"SRR10518967_123"	"1150"	"pfam14599"	"gnl|CDD|373152"	"5.88513e-16"	"996"	"1133"	"3"	"pfam14599, zinc_ribbon_6, Zinc-ribbon.  This is a typical zinc-ribbon finger, with each pair of zinc-ligands coming from more-or-less either side of two knuckles. It is found in eukaryotes."	"Eukaryota(1.00);"	"(1.00);"	"(0.06);Debaryomycetaceae(0.05);Solanaceae(0.05);Brassicaceae(0.05);Saccharomycetaceae(0.04);"	"Solanum(0.05);Musa(0.04);Arabidopsis(0.03);Glycine(0.03);Phaeodactylum(0.03);"
"SRR10518967_124"	"1149"	"pfam00083"	"gnl|CDD|365860"	"7.78953e-75"	"1"	"1137"	"-1"	"pfam00083, Sugar_tr, Sugar (and other) transporter.  "	"Eukaryota(0.87);Bacteria(0.13);"	"(1.00);"	"Saccharomycetaceae(0.50);Muridae(0.13);Enterobacteriaceae(0.10);Trypanosomatidae(0.07);Aspergillaceae(0.03);"	"Saccharomyces(0.47);Mus(0.13);Escherichia(0.10);Leishmania(0.07);Aspergillus(0.03);"
"SRR10518967_125"	"1148"	"pfam00719"	"gnl|CDD|376376"	"3.23591e-74"	"86"	"541"	"2"	"pfam00719, Pyrophosphatase, Inorganic pyrophosphatase.  "	"Bacteria(0.66);Eukaryota(0.28);Archaea(0.06);"	"(1.00);"	"(0.09);Clostridiaceae(0.04);Mycoplasmataceae(0.04);Saccharomycetaceae(0.03);Flavobacteriaceae(0.02);"	"Clostridium(0.04);(0.04);Mycoplasma(0.03);Ruminococcus(0.01);"
"SRR10518967_126"	"1142"	"pfam00083"	"gnl|CDD|365860"	"4.79034e-61"	"2"	"1048"	"-2"	"pfam00083, Sugar_tr, Sugar (and other) transporter.  "	"Eukaryota(0.87);Bacteria(0.13);"	"(1.00);"	"Saccharomycetaceae(0.50);Muridae(0.13);Enterobacteriaceae(0.10);Trypanosomatidae(0.07);Aspergillaceae(0.03);"	"Saccharomyces(0.47);Mus(0.13);Escherichia(0.10);Leishmania(0.07);Aspergillus(0.03);"
